dt,land_avg,land_avg_uncer,landmax_temp,landmax_temp_uncer,landmin_temp,landmin_temp_uncer,landoceanavg_temp,landoceanavg_temp_uncer
2014-12-01,4.85,0.09,10.19,0.148,-0.331,0.123,14.41,0.062
2015-01-01,3.881,0.13,9.432,0.09,-1.5180000000000002,0.097,14.255,0.066
2015-02-01,4.664,0.121,10.497,0.092,-1.1380000000000003,0.113,14.564,0.067
2015-03-01,6.74,0.06,12.659,0.096,0.8940000000000001,0.079,15.193,0.061
2015-04-01,9.313,0.088,15.224,0.1369999999999999,3.402,0.147,15.962,0.061
2015-05-01,12.312,0.081,18.181,0.117,6.3130000000000015,0.153,16.774,0.058
2015-06-01,14.505,0.068,20.364,0.133,8.627,0.168,17.39,0.057
2015-07-01,15.050999999999998,0.086,20.904,0.109,9.326,0.225,17.611,0.058
2015-08-01,14.755,0.072,20.699,0.11,9.004999999999997,0.17,17.589000000000002,0.057
2015-09-01,12.999,0.079,18.845,0.088,7.199,0.229,17.049,0.058
2015-10-01,10.800999999999998,0.102,16.45,0.059,5.231999999999998,0.115,16.29,0.062
2015-11-01,7.433,0.119,12.892,0.093,2.157,0.106,15.252,0.063
2015-12-01,5.518,0.1,10.725,0.154,0.2869999999999997,0.099,14.774,0.062
